file,label,severity,seed,split
mli_damage/mli_damage_600879.png,mli_damage,severe,600879,val
mli_damage/mli_damage_600880.png,mli_damage,minor,600880,train
mli_damage/mli_damage_600881.png,mli_damage,minor,600881,train
mli_damage/mli_damage_600882.png,mli_damage,severe,600882,train
mli_damage/mli_damage_600883.png,mli_damage,minor,600883,train
mli_damage/mli_damage_600884.png,mli_damage,moderate,600884,train
mli_damage/mli_damage_600885.png,mli_damage,moderate,600885,val
mli_damage/mli_damage_600886.png,mli_damage,severe,600886,val
mli_damage/mli_damage_600887.png,mli_damage,severe,600887,val
mli_damage/mli_damage_600888.png,mli_damage,moderate,600888,val
mli_damage/mli_damage_600889.png,mli_damage,severe,600889,train
mli_damage/mli_damage_600890.png,mli_damage,minor,600890,train
mli_damage/mli_damage_600891.png,mli_damage,minor,600891,train
mli_damage/mli_damage_600892.png,mli_damage,moderate,600892,train
mli_damage/mli_damage_600893.png,mli_damage,minor,600893,train
mli_damage/mli_damage_600894.png,mli_damage,severe,600894,train
mli_damage/mli_damage_600895.png,mli_damage,moderate,600895,val
mli_damage/mli_damage_600896.png,mli_damage,severe,600896,train
mli_damage/mli_damage_600897.png,mli_damage,moderate,600897,train
mli_damage/mli_damage_600898.png,mli_damage,minor,600898,val
mli_damage/mli_damage_600899.png,mli_damage,severe,600899,train
mli_damage/mli_damage_600900.png,mli_damage,minor,600900,train
mli_damage/mli_damage_600901.png,mli_damage,minor,600901,train
mli_damage/mli_damage_600902.png,mli_damage,severe,600902,train
mli_damage/mli_damage_600903.png,mli_damage,moderate,600903,train
mli_damage/mli_damage_600904.png,mli_damage,moderate,600904,val
mli_damage/mli_damage_600905.png,mli_damage,severe,600905,val
mli_damage/mli_damage_600906.png,mli_damage,moderate,600906,train
mli_damage/mli_damage_600907.png,mli_damage,moderate,600907,train
mli_damage/mli_damage_600908.png,mli_damage,minor,600908,train
mli_damage/mli_damage_600909.png,mli_damage,minor,600909,train
mli_damage/mli_damage_600910.png,mli_damage,minor,600910,train
mli_damage/mli_damage_600911.png,mli_damage,severe,600911,val
mli_damage/mli_damage_600912.png,mli_damage,severe,600912,train
mli_damage/mli_damage_600913.png,mli_damage,severe,600913,train
mli_damage/mli_damage_600914.png,mli_damage,moderate,600914,train
mli_damage/mli_damage_600915.png,mli_damage,minor,600915,train
mli_damage/mli_damage_600916.png,mli_damage,minor,600916,val
mli_damage/mli_damage_600917.png,mli_damage,minor,600917,val
mli_damage/mli_damage_600918.png,mli_damage,moderate,600918,train
mli_damage/mli_damage_600919.png,mli_damage,minor,600919,val
mli_damage/mli_damage_600920.png,mli_damage,moderate,600920,train
mli_damage/mli_damage_600921.png,mli_damage,minor,600921,train
mli_damage/mli_damage_600922.png,mli_damage,severe,600922,train
mli_damage/mli_damage_600923.png,mli_damage,severe,600923,val
mli_damage/mli_damage_600924.png,mli_damage,minor,600924,train
mli_damage/mli_damage_600925.png,mli_damage,minor,600925,train
mli_damage/mli_damage_600926.png,mli_damage,severe,600926,train
mli_damage/mli_damage_600927.png,mli_damage,moderate,600927,train
mli_damage/mli_damage_600928.png,mli_damage,moderate,600928,train
mli_damage/mli_damage_600929.png,mli_damage,severe,600929,train
mli_damage/mli_damage_600930.png,mli_damage,moderate,600930,train
mli_damage/mli_damage_600931.png,mli_damage,severe,600931,train
mli_damage/mli_damage_600932.png,mli_damage,severe,600932,train
mli_damage/mli_damage_600933.png,mli_damage,severe,600933,train
mli_damage/mli_damage_600934.png,mli_damage,moderate,600934,train
mli_damage/mli_damage_600935.png,mli_damage,minor,600935,train
mli_damage/mli_damage_600936.png,mli_damage,moderate,600936,train
mli_damage/mli_damage_600937.png,mli_damage,minor,600937,train
mli_damage/mli_damage_600938.png,mli_damage,minor,600938,train
mli_damage/mli_damage_600939.png,mli_damage,minor,600939,val
mli_damage/mli_damage_600940.png,mli_damage,moderate,600940,test
mli_damage/mli_damage_600941.png,mli_damage,moderate,600941,test
mli_damage/mli_damage_600942.png,mli_damage,moderate,600942,train
mli_damage/mli_damage_600943.png,mli_damage,moderate,600943,train
mli_damage/mli_damage_600944.png,mli_damage,severe,600944,val
mli_damage/mli_damage_600945.png,mli_damage,moderate,600945,val
mli_damage/mli_damage_600946.png,mli_damage,minor,600946,train
mli_damage/mli_damage_600947.png,mli_damage,moderate,600947,train
mli_damage/mli_damage_600948.png,mli_damage,severe,600948,train
mli_damage/mli_damage_600949.png,mli_damage,moderate,600949,val
mli_damage/mli_damage_600950.png,mli_damage,severe,600950,train
mli_damage/mli_damage_600951.png,mli_damage,moderate,600951,train
mli_damage/mli_damage_600952.png,mli_damage,severe,600952,train
mli_damage/mli_damage_600953.png,mli_damage,minor,600953,train
mli_damage/mli_damage_600954.png,mli_damage,severe,600954,train
mli_damage/mli_damage_600955.png,mli_damage,minor,600955,val
mli_damage/mli_damage_600956.png,mli_damage,severe,600956,train
mli_damage/mli_damage_600957.png,mli_damage,moderate,600957,train
mli_damage/mli_damage_600958.png,mli_damage,minor,600958,train
mli_damage/mli_damage_600959.png,mli_damage,severe,600959,train
mli_damage/mli_damage_600960.png,mli_damage,moderate,600960,val
mli_damage/mli_damage_600961.png,mli_damage,moderate,600961,train
mli_damage/mli_damage_600962.png,mli_damage,severe,600962,test
mli_damage/mli_damage_600963.png,mli_damage,moderate,600963,train
mli_damage/mli_damage_600964.png,mli_damage,minor,600964,train
mli_damage/mli_damage_600965.png,mli_damage,severe,600965,val
mli_damage/mli_damage_600966.png,mli_damage,minor,600966,train
mli_damage/mli_damage_600967.png,mli_damage,minor,600967,train
mli_damage/mli_damage_600968.png,mli_damage,severe,600968,train
mli_damage/mli_damage_600969.png,mli_damage,minor,600969,test
mli_damage/mli_damage_600970.png,mli_damage,minor,600970,train
mli_damage/mli_damage_600971.png,mli_damage,moderate,600971,train
mli_damage/mli_damage_600972.png,mli_damage,moderate,600972,train
mli_damage/mli_damage_600973.png,mli_damage,moderate,600973,train
mli_damage/mli_damage_600974.png,mli_damage,severe,600974,train
mli_damage/mli_damage_600975.png,mli_damage,severe,600975,train
mli_damage/mli_damage_600976.png,mli_damage,minor,600976,train
mli_damage/mli_damage_600977.png,mli_damage,moderate,600977,val
mli_damage/mli_damage_600978.png,mli_damage,minor,600978,train
mli_damage/mli_damage_600979.png,mli_damage,moderate,600979,train
mli_damage/mli_damage_600980.png,mli_damage,minor,600980,val
mli_damage/mli_damage_600981.png,mli_damage,moderate,600981,train
mli_damage/mli_damage_600982.png,mli_damage,moderate,600982,val
mli_damage/mli_damage_600983.png,mli_damage,severe,600983,test
mli_damage/mli_damage_600984.png,mli_damage,moderate,600984,test
mli_damage/mli_damage_600985.png,mli_damage,minor,600985,test
mli_damage/mli_damage_600986.png,mli_damage,severe,600986,val
mli_damage/mli_damage_600987.png,mli_damage,minor,600987,train
mli_damage/mli_damage_600988.png,mli_damage,severe,600988,train
mli_damage/mli_damage_600989.png,mli_damage,moderate,600989,train
mli_damage/mli_damage_600990.png,mli_damage,minor,600990,train
mli_damage/mli_damage_600991.png,mli_damage,severe,600991,val
mli_damage/mli_damage_600992.png,mli_damage,minor,600992,train
mli_damage/mli_damage_600993.png,mli_damage,moderate,600993,train
mli_damage/mli_damage_600994.png,mli_damage,minor,600994,train
mli_damage/mli_damage_600995.png,mli_damage,minor,600995,train
mli_damage/mli_damage_600996.png,mli_damage,moderate,600996,test
mli_damage/mli_damage_600997.png,mli_damage,moderate,600997,train
mli_damage/mli_damage_600998.png,mli_damage,moderate,600998,train
mli_damage/mli_damage_600999.png,mli_damage,moderate,600999,train
solar_damage/solar_damage_700000.png,solar_damage,severe,700000,val
solar_damage/solar_damage_700001.png,solar_damage,severe,700001,train
solar_damage/solar_damage_700002.png,solar_damage,severe,700002,train
solar_damage/solar_damage_700003.png,solar_damage,severe,700003,train
solar_damage/solar_damage_700004.png,solar_damage,severe,700004,train
solar_damage/solar_damage_700005.png,solar_damage,minor,700005,train
solar_damage/solar_damage_700006.png,solar_damage,severe,700006,train
solar_damage/solar_damage_700007.png,solar_damage,severe,700007,train
solar_damage/solar_damage_700008.png,solar_damage,minor,700008,train
solar_damage/solar_damage_700009.png,solar_damage,moderate,700009,test
solar_damage/solar_damage_700010.png,solar_damage,minor,700010,train
solar_damage/solar_damage_700011.png,solar_damage,minor,700011,train
solar_damage/solar_damage_700012.png,solar_damage,minor,700012,train
solar_damage/solar_damage_700013.png,solar_damage,minor,700013,val
solar_damage/solar_damage_700014.png,solar_damage,minor,700014,val
solar_damage/solar_damage_700015.png,solar_damage,severe,700015,train
solar_damage/solar_damage_700016.png,solar_damage,moderate,700016,test
solar_damage/solar_damage_700017.png,solar_damage,moderate,700017,val
solar_damage/solar_damage_700018.png,solar_damage,moderate,700018,train
solar_damage/solar_damage_700019.png,solar_damage,minor,700019,train
solar_damage/solar_damage_700020.png,solar_damage,moderate,700020,train
solar_damage/solar_damage_700021.png,solar_damage,severe,700021,val
solar_damage/solar_damage_700022.png,solar_damage,moderate,700022,train
solar_damage/solar_damage_700023.png,solar_damage,moderate,700023,val
solar_damage/solar_damage_700024.png,solar_damage,moderate,700024,val
solar_damage/solar_damage_700025.png,solar_damage,severe,700025,val
solar_damage/solar_damage_700026.png,solar_damage,severe,700026,train
solar_damage/solar_damage_700027.png,solar_damage,minor,700027,train
solar_damage/solar_damage_700028.png,solar_damage,minor,700028,val
solar_damage/solar_damage_700029.png,solar_damage,minor,700029,train
solar_damage/solar_damage_700030.png,solar_damage,moderate,700030,val
solar_damage/solar_damage_700031.png,solar_damage,severe,700031,train
solar_damage/solar_damage_700032.png,solar_damage,severe,700032,val
solar_damage/solar_damage_700033.png,solar_damage,moderate,700033,train
solar_damage/solar_damage_700034.png,solar_damage,severe,700034,train
solar_damage/solar_damage_700035.png,solar_damage,moderate,700035,val
solar_damage/solar_damage_700036.png,solar_damage,minor,700036,train
solar_damage/solar_damage_700037.png,solar_damage,severe,700037,train
solar_damage/solar_damage_700038.png,solar_damage,minor,700038,train
solar_damage/solar_damage_700039.png,solar_damage,minor,700039,train
solar_damage/solar_damage_700040.png,solar_damage,minor,700040,train
solar_damage/solar_damage_700041.png,solar_damage,minor,700041,train
solar_damage/solar_damage_700042.png,solar_damage,minor,700042,train
solar_damage/solar_damage_700043.png,solar_damage,severe,700043,train
solar_damage/solar_damage_700044.png,solar_damage,minor,700044,val
solar_damage/solar_damage_700045.png,solar_damage,severe,700045,val
solar_damage/solar_damage_700046.png,solar_damage,moderate,700046,val
solar_damage/solar_damage_700047.png,solar_damage,severe,700047,train
solar_damage/solar_damage_700048.png,solar_damage,minor,700048,val
solar_damage/solar_damage_700049.png,solar_damage,minor,700049,train
solar_damage/solar_damage_700050.png,solar_damage,minor,700050,train
solar_damage/solar_damage_700051.png,solar_damage,moderate,700051,train
solar_damage/solar_damage_700052.png,solar_damage,moderate,700052,train
solar_damage/solar_damage_700053.png,solar_damage,moderate,700053,train
solar_damage/solar_damage_700054.png,solar_damage,severe,700054,train
solar_damage/solar_damage_700055.png,solar_damage,moderate,700055,train
solar_damage/solar_damage_700056.png,solar_damage,severe,700056,train
solar_damage/solar_damage_700057.png,solar_damage,minor,700057,train
solar_damage/solar_damage_700058.png,solar_damage,minor,700058,test
solar_damage/solar_damage_700059.png,solar_damage,minor,700059,train
solar_damage/solar_damage_700060.png,solar_damage,minor,700060,train
solar_damage/solar_damage_700061.png,solar_damage,severe,700061,train
solar_damage/solar_damage_700062.png,solar_damage,moderate,700062,train
solar_damage/solar_damage_700063.png,solar_damage,moderate,700063,train
solar_damage/solar_damage_700064.png,solar_damage,moderate,700064,train
solar_damage/solar_damage_700065.png,solar_damage,minor,700065,val
solar_damage/solar_damage_700066.png,solar_damage,severe,700066,train
solar_damage/solar_damage_700067.png,solar_damage,moderate,700067,train
solar_damage/solar_damage_700068.png,solar_damage,severe,700068,train
solar_damage/solar_damage_700069.png,solar_damage,moderate,700069,train
solar_damage/solar_damage_700070.png,solar_damage,moderate,700070,train
solar_damage/solar_damage_700071.png,solar_damage,minor,700071,train
solar_damage/solar_damage_700072.png,solar_damage,severe,700072,train
solar_damage/solar_damage_700073.png,solar_damage,severe,700073,train
solar_damage/solar_damage_700074.png,solar_damage,minor,700074,train
solar_damage/solar_damage_700075.png,solar_damage,moderate,700075,val
solar_damage/solar_damage_700076.png,solar_damage,moderate,700076,train
solar_damage/solar_damage_700077.png,solar_damage,moderate,700077,train
solar_damage/solar_damage_700078.png,solar_damage,moderate,700078,train
solar_damage/solar_damage_700079.png,solar_damage,severe,700079,train
solar_damage/solar_damage_700080.png,solar_damage,minor,700080,train
solar_damage/solar_damage_700081.png,solar_damage,minor,700081,train
solar_damage/solar_damage_700082.png,solar_damage,severe,700082,train
solar_damage/solar_damage_700083.png,solar_damage,moderate,700083,train
solar_damage/solar_damage_700084.png,solar_damage,severe,700084,val
solar_damage/solar_damage_700085.png,solar_damage,moderate,700085,train
solar_damage/solar_damage_700086.png,solar_damage,moderate,700086,train
solar_damage/solar_damage_700087.png,solar_damage,moderate,700087,train
solar_damage/solar_damage_700088.png,solar_damage,minor,700088,train
solar_damage/solar_damage_700089.png,solar_damage,severe,700089,val
solar_damage/solar_damage_700090.png,solar_damage,severe,700090,train
solar_damage/solar_damage_700091.png,solar_damage,severe,700091,train
solar_damage/solar_damage_700092.png,solar_damage,severe,700092,val
solar_damage/solar_damage_700093.png,solar_damage,severe,700093,train
solar_damage/solar_damage_700094.png,solar_damage,moderate,700094,train
solar_damage/solar_damage_700095.png,solar_damage,moderate,700095,train
solar_damage/solar_damage_700096.png,solar_damage,moderate,700096,train
solar_damage/solar_damage_700097.png,solar_damage,severe,700097,train
solar_damage/solar_damage_700098.png,solar_damage,moderate,700098,val
solar_damage/solar_damage_700099.png,solar_damage,minor,700099,train
solar_damage/solar_damage_700100.png,solar_damage,moderate,700100,train
solar_damage/solar_damage_700101.png,solar_damage,minor,700101,train
solar_damage/solar_damage_700102.png,solar_damage,severe,700102,train
solar_damage/solar_damage_700103.png,solar_damage,severe,700103,val
solar_damage/solar_damage_700104.png,solar_damage,minor,700104,train
solar_damage/solar_damage_700105.png,solar_damage,moderate,700105,val
solar_damage/solar_damage_700106.png,solar_damage,moderate,700106,train
solar_damage/solar_damage_700107.png,solar_damage,moderate,700107,train
solar_damage/solar_damage_700108.png,solar_damage,moderate,700108,train
solar_damage/solar_damage_700109.png,solar_damage,severe,700109,train
solar_damage/solar_damage_700110.png,solar_damage,severe,700110,train
solar_damage/solar_damage_700111.png,solar_damage,severe,700111,train
solar_damage/solar_damage_700112.png,solar_damage,moderate,700112,train
solar_damage/solar_damage_700113.png,solar_damage,moderate,700113,val
solar_damage/solar_damage_700114.png,solar_damage,severe,700114,val
solar_damage/solar_damage_700115.png,solar_damage,minor,700115,train
solar_damage/solar_damage_700116.png,solar_damage,moderate,700116,test
solar_damage/solar_damage_700117.png,solar_damage,minor,700117,train
solar_damage/solar_damage_700118.png,solar_damage,minor,700118,train
solar_damage/solar_damage_700119.png,solar_damage,severe,700119,val
solar_damage/solar_damage_700120.png,solar_damage,minor,700120,train
solar_damage/solar_damage_700121.png,solar_damage,moderate,700121,train
solar_damage/solar_damage_700122.png,solar_damage,minor,700122,val
solar_damage/solar_damage_700123.png,solar_damage,severe,700123,train
solar_damage/solar_damage_700124.png,solar_damage,severe,700124,train
solar_damage/solar_damage_700125.png,solar_damage,severe,700125,train
solar_damage/solar_damage_700126.png,solar_damage,minor,700126,train
solar_damage/solar_damage_700127.png,solar_damage,moderate,700127,train
solar_damage/solar_damage_700128.png,solar_damage,minor,700128,val
solar_damage/solar_damage_700129.png,solar_damage,moderate,700129,test
solar_damage/solar_damage_700130.png,solar_damage,minor,700130,train
solar_damage/solar_damage_700131.png,solar_damage,minor,700131,train
solar_damage/solar_damage_700132.png,solar_damage,moderate,700132,test
solar_damage/solar_damage_700133.png,solar_damage,severe,700133,val
solar_damage/solar_damage_700134.png,solar_damage,moderate,700134,train
solar_damage/solar_damage_700135.png,solar_damage,minor,700135,val
solar_damage/solar_damage_700136.png,solar_damage,severe,700136,train
solar_damage/solar_damage_700137.png,solar_damage,moderate,700137,train
solar_damage/solar_damage_700138.png,solar_damage,minor,700138,train
solar_damage/solar_damage_700139.png,solar_damage,minor,700139,train
solar_damage/solar_damage_700140.png,solar_damage,severe,700140,train
solar_damage/solar_damage_700141.png,solar_damage,severe,700141,val
solar_damage/solar_damage_700142.png,solar_damage,minor,700142,train
solar_damage/solar_damage_700143.png,solar_damage,severe,700143,train
solar_damage/solar_damage_700144.png,solar_damage,severe,700144,val
solar_damage/solar_damage_700145.png,solar_damage,severe,700145,val
solar_damage/solar_damage_700146.png,solar_damage,severe,700146,train
solar_damage/solar_damage_700147.png,solar_damage,moderate,700147,test
solar_damage/solar_damage_700148.png,solar_damage,severe,700148,train
solar_damage/solar_damage_700149.png,solar_damage,severe,700149,val
solar_damage/solar_damage_700150.png,solar_damage,minor,700150,train
solar_damage/solar_damage_700151.png,solar_damage,severe,700151,train
solar_damage/solar_damage_700152.png,solar_damage,moderate,700152,train
solar_damage/solar_damage_700153.png,solar_damage,moderate,700153,train
solar_damage/solar_damage_700154.png,solar_damage,moderate,700154,train
solar_damage/solar_damage_700155.png,solar_damage,moderate,700155,train
solar_damage/solar_damage_700156.png,solar_damage,moderate,700156,train
solar_damage/solar_damage_700157.png,solar_damage,minor,700157,train
solar_damage/solar_damage_700158.png,solar_damage,severe,700158,train
solar_damage/solar_damage_700159.png,solar_damage,minor,700159,train
solar_damage/solar_damage_700160.png,solar_damage,minor,700160,train
solar_damage/solar_damage_700161.png,solar_damage,minor,700161,train
solar_damage/solar_damage_700162.png,solar_damage,minor,700162,train
solar_damage/solar_damage_700163.png,solar_damage,moderate,700163,train
solar_damage/solar_damage_700164.png,solar_damage,severe,700164,train
solar_damage/solar_damage_700165.png,solar_damage,severe,700165,train
solar_damage/solar_damage_700166.png,solar_damage,minor,700166,train
solar_damage/solar_damage_700167.png,solar_damage,severe,700167,train
solar_damage/solar_damage_700168.png,solar_damage,minor,700168,val
solar_damage/solar_damage_700169.png,solar_damage,moderate,700169,train
solar_damage/solar_damage_700170.png,solar_damage,minor,700170,train
solar_damage/solar_damage_700171.png,solar_damage,minor,700171,train
solar_damage/solar_damage_700172.png,solar_damage,severe,700172,train
solar_damage/solar_damage_700173.png,solar_damage,severe,700173,train
solar_damage/solar_damage_700174.png,solar_damage,severe,700174,val
solar_damage/solar_damage_700175.png,solar_damage,minor,700175,val
solar_damage/solar_damage_700176.png,solar_damage,minor,700176,train
solar_damage/solar_damage_700177.png,solar_damage,severe,700177,train
solar_damage/solar_damage_700178.png,solar_damage,moderate,700178,train
solar_damage/solar_damage_700179.png,solar_damage,minor,700179,val
solar_damage/solar_damage_700180.png,solar_damage,moderate,700180,train
solar_damage/solar_damage_700181.png,solar_damage,severe,700181,train
solar_damage/solar_damage_700182.png,solar_damage,moderate,700182,test
solar_damage/solar_damage_700183.png,solar_damage,minor,700183,val
solar_damage/solar_damage_700184.png,solar_damage,severe,700184,train
solar_damage/solar_damage_700185.png,solar_damage,moderate,700185,train
solar_damage/solar_damage_700186.png,solar_damage,moderate,700186,train
solar_damage/solar_damage_700187.png,solar_damage,severe,700187,train
solar_damage/solar_damage_700188.png,solar_damage,moderate,700188,train
solar_damage/solar_damage_700189.png,solar_damage,moderate,700189,train
solar_damage/solar_damage_700190.png,solar_damage,severe,700190,train
solar_damage/solar_damage_700191.png,solar_damage,moderate,700191,train
solar_damage/solar_damage_700192.png,solar_damage,moderate,700192,train
solar_damage/solar_damage_700193.png,solar_damage,minor,700193,train
solar_damage/solar_damage_700194.png,solar_damage,minor,700194,test
solar_damage/solar_damage_700195.png,solar_damage,moderate,700195,train
solar_damage/solar_damage_700196.png,solar_damage,minor,700196,train
solar_damage/solar_damage_700197.png,solar_damage,severe,700197,train
solar_damage/solar_damage_700198.png,solar_damage,moderate,700198,val
solar_damage/solar_damage_700199.png,solar_damage,minor,700199,train
solar_damage/solar_damage_700200.png,solar_damage,severe,700200,train
solar_damage/solar_damage_700201.png,solar_damage,severe,700201,train
solar_damage/solar_damage_700202.png,solar_damage,minor,700202,val
solar_damage/solar_damage_700203.png,solar_damage,minor,700203,val
solar_damage/solar_damage_700204.png,solar_damage,moderate,700204,train
solar_damage/solar_damage_700205.png,solar_damage,minor,700205,train
solar_damage/solar_damage_700206.png,solar_damage,minor,700206,train
solar_damage/solar_damage_700207.png,solar_damage,severe,700207,test
solar_damage/solar_damage_700208.png,solar_damage,severe,700208,train
solar_damage/solar_damage_700209.png,solar_damage,minor,700209,train
solar_damage/solar_damage_700210.png,solar_damage,severe,700210,train
solar_damage/solar_damage_700211.png,solar_damage,moderate,700211,train
solar_damage/solar_damage_700212.png,solar_damage,moderate,700212,train
solar_damage/solar_damage_700213.png,solar_damage,minor,700213,train
solar_damage/solar_damage_700214.png,solar_damage,severe,700214,train
solar_damage/solar_damage_700215.png,solar_damage,minor,700215,train
solar_damage/solar_damage_700216.png,solar_damage,severe,700216,train
solar_damage/solar_damage_700217.png,solar_damage,moderate,700217,val
solar_damage/solar_damage_700218.png,solar_damage,minor,700218,train
solar_damage/solar_damage_700219.png,solar_damage,moderate,700219,train
solar_damage/solar_damage_700220.png,solar_damage,moderate,700220,val
solar_damage/solar_damage_700221.png,solar_damage,moderate,700221,train
solar_damage/solar_damage_700222.png,solar_damage,moderate,700222,val
solar_damage/solar_damage_700223.png,solar_damage,minor,700223,train
solar_damage/solar_damage_700224.png,solar_damage,minor,700224,train
solar_damage/solar_damage_700225.png,solar_damage,minor,700225,val
solar_damage/solar_damage_700226.png,solar_damage,severe,700226,val
solar_damage/solar_damage_700227.png,solar_damage,severe,700227,train
solar_damage/solar_damage_700228.png,solar_damage,minor,700228,val
solar_damage/solar_damage_700229.png,solar_damage,moderate,700229,test
solar_damage/solar_damage_700230.png,solar_damage,minor,700230,train
solar_damage/solar_damage_700231.png,solar_damage,moderate,700231,train
solar_damage/solar_damage_700232.png,solar_damage,moderate,700232,train
solar_damage/solar_damage_700233.png,solar_damage,severe,700233,train
solar_damage/solar_damage_700234.png,solar_damage,severe,700234,test
solar_damage/solar_damage_700235.png,solar_damage,minor,700235,train
solar_damage/solar_damage_700236.png,solar_damage,moderate,700236,train
solar_damage/solar_damage_700237.png,solar_damage,minor,700237,train
solar_damage/solar_damage_700238.png,solar_damage,severe,700238,test
solar_damage/solar_damage_700239.png,solar_damage,moderate,700239,train
solar_damage/solar_damage_700240.png,solar_damage,severe,700240,train
solar_damage/solar_damage_700241.png,solar_damage,severe,700241,train
solar_damage/solar_damage_700242.png,solar_damage,severe,700242,train
solar_damage/solar_damage_700243.png,solar_damage,severe,700243,test
solar_damage/solar_damage_700244.png,solar_damage,severe,700244,val
solar_damage/solar_damage_700245.png,solar_damage,minor,700245,train
solar_damage/solar_damage_700246.png,solar_damage,severe,700246,train
solar_damage/solar_damage_700247.png,solar_damage,severe,700247,train
solar_damage/solar_damage_700248.png,solar_damage,minor,700248,test
solar_damage/solar_damage_700249.png,solar_damage,moderate,700249,train
solar_damage/solar_damage_700250.png,solar_damage,minor,700250,train
solar_damage/solar_damage_700251.png,solar_damage,minor,700251,train
solar_damage/solar_damage_700252.png,solar_damage,minor,700252,val
solar_damage/solar_damage_700253.png,solar_damage,minor,700253,test
solar_damage/solar_damage_700254.png,solar_damage,minor,700254,val
solar_damage/solar_damage_700255.png,solar_damage,severe,700255,train
solar_damage/solar_damage_700256.png,solar_damage,moderate,700256,train
solar_damage/solar_damage_700257.png,solar_damage,moderate,700257,train
solar_damage/solar_damage_700258.png,solar_damage,moderate,700258,train
solar_damage/solar_damage_700259.png,solar_damage,minor,700259,train
solar_damage/solar_damage_700260.png,solar_damage,moderate,700260,train
solar_damage/solar_damage_700261.png,solar_damage,severe,700261,train
solar_damage/solar_damage_700262.png,solar_damage,moderate,700262,test
solar_damage/solar_damage_700263.png,solar_damage,moderate,700263,train
solar_damage/solar_damage_700264.png,solar_damage,moderate,700264,train
solar_damage/solar_damage_700265.png,solar_damage,severe,700265,test
solar_damage/solar_damage_700266.png,solar_damage,severe,700266,train
solar_damage/solar_damage_700267.png,solar_damage,minor,700267,val
solar_damage/solar_damage_700268.png,solar_damage,minor,700268,train
solar_damage/solar_damage_700269.png,solar_damage,minor,700269,train
solar_damage/solar_damage_700270.png,solar_damage,moderate,700270,train
solar_damage/solar_damage_700271.png,solar_damage,severe,700271,test
solar_damage/solar_damage_700272.png,solar_damage,severe,700272,train
solar_damage/solar_damage_700273.png,solar_damage,moderate,700273,train
solar_damage/solar_damage_700274.png,solar_damage,severe,700274,train
solar_damage/solar_damage_700275.png,solar_damage,moderate,700275,train
solar_damage/solar_damage_700276.png,solar_damage,minor,700276,train
solar_damage/solar_damage_700277.png,solar_damage,severe,700277,train
solar_damage/solar_damage_700278.png,solar_damage,minor,700278,train
solar_damage/solar_damage_700279.png,solar_damage,minor,700279,train
solar_damage/solar_damage_700280.png,solar_damage,minor,700280,test
solar_damage/solar_damage_700281.png,solar_damage,minor,700281,train
solar_damage/solar_damage_700282.png,solar_damage,minor,700282,train
solar_damage/solar_damage_700283.png,solar_damage,severe,700283,val
solar_damage/solar_damage_700284.png,solar_damage,minor,700284,train
solar_damage/solar_damage_700285.png,solar_damage,severe,700285,val
solar_damage/solar_damage_700286.png,solar_damage,moderate,700286,train
solar_damage/solar_damage_700287.png,solar_damage,severe,700287,train
solar_damage/solar_damage_700288.png,solar_damage,minor,700288,test
solar_damage/solar_damage_700289.png,solar_damage,minor,700289,train
solar_damage/solar_damage_700290.png,solar_damage,minor,700290,val
solar_damage/solar_damage_700291.png,solar_damage,moderate,700291,val
solar_damage/solar_damage_700292.png,solar_damage,moderate,700292,train
solar_damage/solar_damage_700293.png,solar_damage,moderate,700293,val
solar_damage/solar_damage_700294.png,solar_damage,severe,700294,train
solar_damage/solar_damage_700295.png,solar_damage,moderate,700295,val
solar_damage/solar_damage_700296.png,solar_damage,severe,700296,val
solar_damage/solar_damage_700297.png,solar_damage,minor,700297,val
solar_damage/solar_damage_700298.png,solar_damage,minor,700298,train
solar_damage/solar_damage_700299.png,solar_damage,minor,700299,val
solar_damage/solar_damage_700300.png,solar_damage,minor,700300,train
solar_damage/solar_damage_700301.png,solar_damage,severe,700301,test
solar_damage/solar_damage_700302.png,solar_damage,moderate,700302,train
solar_damage/solar_damage_700303.png,solar_damage,moderate,700303,test
solar_damage/solar_damage_700304.png,solar_damage,moderate,700304,val
solar_damage/solar_damage_700305.png,solar_damage,minor,700305,train
solar_damage/solar_damage_700306.png,solar_damage,severe,700306,train
solar_damage/solar_damage_700307.png,solar_damage,moderate,700307,train
solar_damage/solar_damage_700308.png,solar_damage,severe,700308,train
solar_damage/solar_damage_700309.png,solar_damage,moderate,700309,val
solar_damage/solar_damage_700310.png,solar_damage,moderate,700310,val
solar_damage/solar_damage_700311.png,solar_damage,minor,700311,train
solar_damage/solar_damage_700312.png,solar_damage,severe,700312,val
solar_damage/solar_damage_700313.png,solar_damage,severe,700313,train
solar_damage/solar_damage_700314.png,solar_damage,minor,700314,train
solar_damage/solar_damage_700315.png,solar_damage,moderate,700315,train
solar_damage/solar_damage_700316.png,solar_damage,moderate,700316,train
solar_damage/solar_damage_700317.png,solar_damage,moderate,700317,test
solar_damage/solar_damage_700318.png,solar_damage,moderate,700318,train
solar_damage/solar_damage_700319.png,solar_damage,severe,700319,val
solar_damage/solar_damage_700320.png,solar_damage,minor,700320,train
solar_damage/solar_damage_700321.png,solar_damage,minor,700321,train
solar_damage/solar_damage_700322.png,solar_damage,severe,700322,val
solar_damage/solar_damage_700323.png,solar_damage,moderate,700323,train
solar_damage/solar_damage_700324.png,solar_damage,severe,700324,train
