run,file,label,seed,severity,surface,lighting,camera,background,own_sim,top1_class,top1_sim,margin,hard_fail_mode,hard_fail_sim,drift_mode,drift_sim,agree,hard_fail,drift,retained,ok
output,debris_spray/debris_spray_800561.png,debris_spray,800561,minor,surf_al_panel,light_direct,cam_inspect,bg_space,0.2940,debris_spray,0.2940,0.0091,moon_terrain,0.2387,plain_texture,0.2389,1,0,0,1,1
output,debris_spray/debris_spray_800562.png,debris_spray,800562,minor,surf_al_panel,light_led,cam_survey,bg_stars,0.2110,melt_splash,0.2243,-0.0133,cartoon,0.1684,plain_texture,0.2258,0,0,1,0,1
output,debris_spray/debris_spray_800563.png,debris_spray,800563,moderate,surf_whipple,light_led,cam_survey,bg_structure,0.2671,debris_spray,0.2671,0.0009,moon_terrain,0.2518,plain_texture,0.1907,1,0,0,1,1
output,debris_spray/debris_spray_800564.png,debris_spray,800564,severe,surf_whipple,light_grazing,cam_inspect,bg_space,0.2755,crater,0.2807,-0.0052,moon_terrain,0.2533,plain_texture,0.1811,0,0,0,0,1
output,debris_spray/debris_spray_800565.png,debris_spray,800565,severe,surf_al_panel,light_led,cam_macro,bg_stars,0.2510,melt_splash,0.2657,-0.0146,moon_terrain,0.2403,plain_texture,0.2443,0,0,0,0,1
output,debris_spray/debris_spray_800566.png,debris_spray,800566,moderate,surf_whipple,light_glint,cam_oblique,bg_space,0.2954,debris_spray,0.2954,0.0016,moon_terrain,0.2323,plain_texture,0.1732,1,0,0,1,1
output,debris_spray/debris_spray_800567.png,debris_spray,800567,severe,surf_al_panel,light_albedo,cam_oblique,bg_space,0.2314,petaling,0.2668,-0.0355,moon_terrain,0.1806,plain_texture,0.2262,0,0,0,0,1
output,debris_spray/debris_spray_800568.png,debris_spray,800568,severe,surf_al_panel,light_albedo,cam_oblique,bg_structure,0.2673,perforation,0.2891,-0.0218,moon_terrain,0.2149,plain_texture,0.2499,0,0,0,0,1
output,debris_spray/debris_spray_800569.png,debris_spray,800569,moderate,surf_al_panel,light_grazing,cam_inspect,bg_earth,0.3335,debris_spray,0.3335,0.0377,moon_terrain,0.2706,plain_texture,0.2492,1,0,0,1,1
output,debris_spray/debris_spray_800570.png,debris_spray,800570,severe,surf_al_panel,light_glint,cam_oblique,bg_stars,0.2948,crater,0.2975,-0.0027,moon_terrain,0.2658,plain_texture,0.2097,0,0,0,0,1
output,debris_spray/debris_spray_800571.png,debris_spray,800571,minor,surf_whipple,light_albedo,cam_survey,bg_stars,0.2804,debris_spray,0.2804,0.0322,moon_terrain,0.2424,plain_texture,0.2227,1,0,0,1,1
output,debris_spray/debris_spray_800572.png,debris_spray,800572,severe,surf_whipple,light_led,cam_survey,bg_space,0.2722,perforation,0.2997,-0.0276,moon_terrain,0.2354,plain_texture,0.2108,0,0,0,0,1
output,debris_spray/debris_spray_800573.png,debris_spray,800573,moderate,surf_al_panel,light_direct,cam_inspect,bg_structure,0.2121,structural_severe,0.2161,-0.0039,cartoon,0.1751,plain_texture,0.2082,0,0,0,0,1
output,debris_spray/debris_spray_800574.png,debris_spray,800574,minor,surf_whipple,light_grazing,cam_survey,bg_stars,0.2686,debris_spray,0.2686,0.0023,moon_terrain,0.2650,plain_texture,0.2306,1,0,0,1,1
output,debris_spray/debris_spray_800575.png,debris_spray,800575,severe,surf_whipple,light_direct,cam_macro,bg_stars,0.1711,nominal,0.1779,-0.0068,moon_terrain,0.1988,device,0.1549,0,1,0,0,1
output,debris_spray/debris_spray_800576.png,debris_spray,800576,moderate,surf_al_panel,light_direct,cam_inspect,bg_earth,0.2369,melt_splash,0.2803,-0.0434,moon_terrain,0.2508,plain_texture,0.3065,0,1,1,0,1
output,debris_spray/debris_spray_800577.png,debris_spray,800577,severe,surf_whipple,light_grazing,cam_inspect,bg_stars,0.3178,debris_spray,0.3178,0.0305,moon_terrain,0.2665,plain_texture,0.2300,1,0,0,1,1
output,debris_spray/debris_spray_800578.png,debris_spray,800578,minor,surf_al_panel,light_direct,cam_survey,bg_space,0.2163,structural_severe,0.2412,-0.0249,cartoon,0.1843,plain_texture,0.2091,0,0,0,0,1
output,debris_spray/debris_spray_800579.png,debris_spray,800579,severe,surf_al_panel,light_glint,cam_macro,bg_space,0.2089,perforation,0.2237,-0.0148,cartoon,0.1843,plain_texture,0.2047,0,0,0,0,1
output,debris_spray/debris_spray_800580.png,debris_spray,800580,moderate,surf_whipple,light_glint,cam_inspect,bg_earth,0.2680,debris_spray,0.2680,0.0057,moon_terrain,0.2335,plain_texture,0.3024,1,0,1,1,1
output,debris_spray/debris_spray_800581.png,debris_spray,800581,moderate,surf_al_panel,light_led,cam_survey,bg_stars,0.1998,nominal,0.2617,-0.0618,person,0.2128,whole_satellite,0.1943,0,1,0,0,1
output,debris_spray/debris_spray_800582.png,debris_spray,800582,minor,surf_whipple,light_albedo,cam_survey,bg_earth,0.2930,debris_spray,0.2930,0.0024,moon_terrain,0.2849,plain_texture,0.2683,1,0,0,1,1
output,debris_spray/debris_spray_800583.png,debris_spray,800583,moderate,surf_whipple,light_glint,cam_inspect,bg_structure,0.2955,debris_spray,0.2955,0.0118,moon_terrain,0.2555,plain_texture,0.1895,1,0,0,1,1
output,debris_spray/debris_spray_800584.png,debris_spray,800584,minor,surf_al_panel,light_grazing,cam_inspect,bg_earth,0.2713,debris_spray,0.2713,0.0162,moon_terrain,0.2581,plain_texture,0.2189,1,0,0,1,1
output,debris_spray/debris_spray_800585.png,debris_spray,800585,severe,surf_whipple,light_led,cam_inspect,bg_structure,0.3111,debris_spray,0.3111,0.0342,moon_terrain,0.2486,plain_texture,0.1990,1,0,0,1,1
output,debris_spray/debris_spray_800586.png,debris_spray,800586,moderate,surf_al_panel,light_albedo,cam_inspect,bg_space,0.3148,debris_spray,0.3148,0.0300,moon_terrain,0.2532,plain_texture,0.1817,1,0,0,1,1
output,debris_spray/debris_spray_800587.png,debris_spray,800587,moderate,surf_whipple,light_grazing,cam_oblique,bg_space,0.2639,debris_spray,0.2639,0.0007,moon_terrain,0.2398,plain_texture,0.1992,1,0,0,1,1
output,debris_spray/debris_spray_800588.png,debris_spray,800588,severe,surf_whipple,light_glint,cam_survey,bg_stars,0.2953,debris_spray,0.2953,0.0225,moon_terrain,0.2539,plain_texture,0.2108,1,0,0,1,1
output,debris_spray/debris_spray_800589.png,debris_spray,800589,moderate,surf_whipple,light_direct,cam_macro,bg_space,0.1498,petaling,0.2062,-0.0565,cartoon,0.1838,plain_texture,0.1996,0,1,1,0,1
output,debris_spray/debris_spray_800590.png,debris_spray,800590,moderate,surf_al_panel,light_direct,cam_macro,bg_structure,0.2247,melt_splash,0.2464,-0.0218,text_logo,0.1753,plain_texture,0.2306,0,0,1,0,1
output,debris_spray/debris_spray_800591.png,debris_spray,800591,minor,surf_al_panel,light_led,cam_inspect,bg_earth,0.1762,structural_severe,0.2068,-0.0306,cartoon,0.1820,plain_texture,0.1732,0,1,0,0,1
output,debris_spray/debris_spray_800592.png,debris_spray,800592,severe,surf_whipple,light_grazing,cam_oblique,bg_structure,0.2804,debris_spray,0.2804,0.0006,moon_terrain,0.2481,plain_texture,0.1933,1,0,0,1,1
output,debris_spray/debris_spray_800593.png,debris_spray,800593,severe,surf_al_panel,light_direct,cam_survey,bg_space,0.2218,melt_splash,0.2500,-0.0282,moon_terrain,0.2231,plain_texture,0.2774,0,1,1,0,1
output,debris_spray/debris_spray_800594.png,debris_spray,800594,minor,surf_whipple,light_led,cam_inspect,bg_space,0.2349,debris_spray,0.2349,0.0021,moon_terrain,0.2515,plain_texture,0.1884,1,1,0,0,1
output,debris_spray/debris_spray_800595.png,debris_spray,800595,moderate,surf_al_panel,light_led,cam_inspect,bg_earth,0.2549,crater,0.2777,-0.0227,moon_terrain,0.2584,plain_texture,0.2147,0,1,0,0,1
output,debris_spray/debris_spray_800596.png,debris_spray,800596,minor,surf_whipple,light_grazing,cam_survey,bg_space,0.2202,crater,0.2448,-0.0246,moon_terrain,0.2386,plain_texture,0.1943,0,1,0,0,1
output,debris_spray/debris_spray_800597.png,debris_spray,800597,minor,surf_whipple,light_albedo,cam_oblique,bg_structure,0.2819,debris_spray,0.2819,0.0014,moon_terrain,0.2449,plain_texture,0.1966,1,0,0,1,1
output,debris_spray/debris_spray_800598.png,debris_spray,800598,severe,surf_al_panel,light_albedo,cam_survey,bg_earth,0.2795,debris_spray,0.2795,0.0093,moon_terrain,0.2542,plain_texture,0.2038,1,0,0,1,1
output,debris_spray/debris_spray_800599.png,debris_spray,800599,minor,surf_whipple,light_glint,cam_survey,bg_structure,0.2430,crater,0.2803,-0.0373,moon_terrain,0.2068,plain_texture,0.2175,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900000.png,cfrp_delamination,900000,minor,surf_cfrp,light_glint,cam_oblique,bg_structure,0.1717,petaling,0.2086,-0.0370,cartoon,0.1728,plain_texture,0.1973,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900001.png,cfrp_delamination,900001,severe,surf_cfrp,light_albedo,cam_inspect,bg_structure,0.2133,nominal,0.2248,-0.0114,cartoon,0.1821,plain_texture,0.2475,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900002.png,cfrp_delamination,900002,minor,surf_cfrp,light_led,cam_survey,bg_stars,0.2061,cfrp_delamination,0.2061,0.0095,cartoon,0.1744,plain_texture,0.2280,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900003.png,cfrp_delamination,900003,moderate,surf_cfrp,light_albedo,cam_inspect,bg_stars,0.2091,melt_splash,0.2250,-0.0159,moon_terrain,0.1841,plain_texture,0.1720,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900004.png,cfrp_delamination,900004,minor,surf_cfrp,light_direct,cam_macro,bg_structure,0.1825,melt_splash,0.2037,-0.0212,cartoon,0.1721,plain_texture,0.2040,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900005.png,cfrp_delamination,900005,minor,surf_cfrp,light_glint,cam_inspect,bg_space,0.2308,melt_splash,0.2407,-0.0099,moon_terrain,0.2006,plain_texture,0.2323,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900006.png,cfrp_delamination,900006,minor,surf_cfrp,light_direct,cam_oblique,bg_space,0.1664,structural_severe,0.1996,-0.0333,cartoon,0.1808,plain_texture,0.1716,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900007.png,cfrp_delamination,900007,moderate,surf_cfrp,light_glint,cam_survey,bg_stars,0.1813,perforation,0.2307,-0.0494,cartoon,0.1852,device,0.1963,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900008.png,cfrp_delamination,900008,moderate,surf_cfrp,light_albedo,cam_inspect,bg_structure,0.1924,melt_splash,0.2426,-0.0501,cartoon,0.1926,plain_texture,0.2246,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900009.png,cfrp_delamination,900009,moderate,surf_cfrp,light_grazing,cam_survey,bg_stars,0.2720,cfrp_delamination,0.2720,0.0002,moon_terrain,0.2056,plain_texture,0.2642,1,0,0,1,1
output,cfrp_delamination/cfrp_delamination_900010.png,cfrp_delamination,900010,minor,surf_cfrp,light_glint,cam_oblique,bg_space,0.2193,cfrp_delamination,0.2193,0.0016,moon_terrain,0.1841,plain_texture,0.2590,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900011.png,cfrp_delamination,900011,minor,surf_cfrp,light_direct,cam_inspect,bg_stars,0.1990,cfrp_delamination,0.1990,0.0025,moon_terrain,0.1588,plain_texture,0.2350,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900012.png,cfrp_delamination,900012,minor,surf_cfrp,light_direct,cam_oblique,bg_structure,0.2160,cfrp_delamination,0.2160,0.0254,moon_terrain,0.1830,plain_texture,0.2373,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900013.png,cfrp_delamination,900013,moderate,surf_cfrp,light_led,cam_oblique,bg_structure,0.2308,solar_damage,0.2545,-0.0238,cartoon,0.1821,plain_texture,0.2172,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900014.png,cfrp_delamination,900014,minor,surf_cfrp,light_led,cam_survey,bg_space,0.1978,melt_splash,0.2743,-0.0765,moon_terrain,0.2581,plain_texture,0.3089,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900015.png,cfrp_delamination,900015,minor,surf_cfrp,light_albedo,cam_inspect,bg_structure,0.2014,melt_splash,0.2204,-0.0190,cartoon,0.1637,plain_texture,0.2251,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900016.png,cfrp_delamination,900016,minor,surf_cfrp,light_grazing,cam_survey,bg_space,0.1642,mli_damage,0.1888,-0.0246,cartoon,0.1692,plain_texture,0.2203,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900017.png,cfrp_delamination,900017,minor,surf_cfrp,light_glint,cam_survey,bg_structure,0.2187,perforation,0.2784,-0.0597,person,0.2135,whole_satellite,0.2230,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900018.png,cfrp_delamination,900018,severe,surf_cfrp,light_grazing,cam_inspect,bg_structure,0.1516,debris_spray,0.2453,-0.0937,moon_terrain,0.2522,plain_texture,0.1937,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900019.png,cfrp_delamination,900019,severe,surf_cfrp,light_led,cam_survey,bg_structure,0.2034,structural_severe,0.2212,-0.0178,cartoon,0.1743,plain_texture,0.1794,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900020.png,cfrp_delamination,900020,moderate,surf_cfrp,light_glint,cam_macro,bg_structure,0.1171,microcrater_field,0.1843,-0.0672,cartoon,0.1804,plain_texture,0.1842,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900021.png,cfrp_delamination,900021,minor,surf_cfrp,light_grazing,cam_macro,bg_space,0.2093,nominal,0.2137,-0.0043,moon_terrain,0.1898,plain_texture,0.2588,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900022.png,cfrp_delamination,900022,severe,surf_cfrp,light_direct,cam_survey,bg_earth,0.2231,petaling,0.2646,-0.0416,cartoon,0.1893,plain_texture,0.2328,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900023.png,cfrp_delamination,900023,severe,surf_cfrp,light_grazing,cam_macro,bg_stars,0.2224,cfrp_delamination,0.2224,0.0063,moon_terrain,0.2083,plain_texture,0.2756,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900024.png,cfrp_delamination,900024,moderate,surf_cfrp,light_direct,cam_inspect,bg_stars,0.2721,cfrp_delamination,0.2721,0.0105,moon_terrain,0.1943,plain_texture,0.2199,1,0,0,1,1
output,cfrp_delamination/cfrp_delamination_900025.png,cfrp_delamination,900025,moderate,surf_cfrp,light_albedo,cam_inspect,bg_space,0.1901,melt_splash,0.2237,-0.0336,moon_terrain,0.1977,plain_texture,0.2700,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900026.png,cfrp_delamination,900026,severe,surf_cfrp,light_grazing,cam_survey,bg_space,0.1709,solar_damage,0.1956,-0.0246,cartoon,0.1766,plain_texture,0.1788,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900027.png,cfrp_delamination,900027,moderate,surf_cfrp,light_led,cam_inspect,bg_earth,0.2247,melt_splash,0.2478,-0.0231,moon_terrain,0.2081,plain_texture,0.2423,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900028.png,cfrp_delamination,900028,severe,surf_cfrp,light_grazing,cam_inspect,bg_stars,0.1873,melt_splash,0.1978,-0.0105,moon_terrain,0.1969,plain_texture,0.2666,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900029.png,cfrp_delamination,900029,minor,surf_cfrp,light_led,cam_inspect,bg_earth,0.2319,melt_splash,0.2348,-0.0028,moon_terrain,0.1898,plain_texture,0.2511,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900030.png,cfrp_delamination,900030,severe,surf_cfrp,light_led,cam_inspect,bg_space,0.1938,melt_splash,0.2380,-0.0442,cartoon,0.1987,device,0.1725,0,1,0,0,1
output,cfrp_delamination/cfrp_delamination_900031.png,cfrp_delamination,900031,severe,surf_cfrp,light_grazing,cam_oblique,bg_earth,0.1695,melt_splash,0.2300,-0.0605,moon_terrain,0.2506,plain_texture,0.2595,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900032.png,cfrp_delamination,900032,severe,surf_cfrp,light_grazing,cam_inspect,bg_space,0.1274,melt_splash,0.2057,-0.0784,moon_terrain,0.2384,plain_texture,0.2261,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900033.png,cfrp_delamination,900033,moderate,surf_cfrp,light_grazing,cam_inspect,bg_stars,0.2568,melt_splash,0.2644,-0.0076,moon_terrain,0.1928,plain_texture,0.2433,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900034.png,cfrp_delamination,900034,severe,surf_cfrp,light_grazing,cam_inspect,bg_earth,0.1615,melt_splash,0.2159,-0.0543,moon_terrain,0.2169,plain_texture,0.2764,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900035.png,cfrp_delamination,900035,minor,surf_cfrp,light_led,cam_inspect,bg_space,0.2363,melt_splash,0.2378,-0.0015,moon_terrain,0.2210,plain_texture,0.2818,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900036.png,cfrp_delamination,900036,moderate,surf_cfrp,light_direct,cam_survey,bg_earth,0.2167,melt_splash,0.2173,-0.0006,moon_terrain,0.1901,plain_texture,0.2355,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900037.png,cfrp_delamination,900037,moderate,surf_cfrp,light_direct,cam_survey,bg_stars,0.2413,debris_spray,0.3200,-0.0788,moon_terrain,0.2291,plain_texture,0.2469,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900038.png,cfrp_delamination,900038,moderate,surf_cfrp,light_led,cam_inspect,bg_structure,0.2574,cfrp_delamination,0.2574,0.0296,cartoon,0.1823,plain_texture,0.2388,1,0,0,1,1
output,cfrp_delamination/cfrp_delamination_900039.png,cfrp_delamination,900039,moderate,surf_cfrp,light_grazing,cam_survey,bg_structure,0.2089,melt_splash,0.2505,-0.0416,moon_terrain,0.1975,plain_texture,0.1930,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900040.png,cfrp_delamination,900040,minor,surf_cfrp,light_albedo,cam_inspect,bg_space,0.2033,crack_web,0.2234,-0.0201,moon_terrain,0.2035,plain_texture,0.2383,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900041.png,cfrp_delamination,900041,moderate,surf_cfrp,light_glint,cam_inspect,bg_structure,0.2471,solar_damage,0.2911,-0.0441,moon_terrain,0.2005,plain_texture,0.2363,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900042.png,cfrp_delamination,900042,moderate,surf_cfrp,light_direct,cam_survey,bg_space,0.1810,nominal,0.1918,-0.0108,moon_terrain,0.1781,plain_texture,0.2438,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900043.png,cfrp_delamination,900043,moderate,surf_cfrp,light_albedo,cam_macro,bg_structure,0.2465,cfrp_delamination,0.2465,0.0152,cartoon,0.1694,plain_texture,0.2139,1,0,0,1,1
output,cfrp_delamination/cfrp_delamination_900044.png,cfrp_delamination,900044,minor,surf_cfrp,light_albedo,cam_inspect,bg_earth,0.2173,cfrp_delamination,0.2173,0.0161,cartoon,0.1802,plain_texture,0.1966,1,0,0,1,1
output,cfrp_delamination/cfrp_delamination_900045.png,cfrp_delamination,900045,minor,surf_cfrp,light_direct,cam_survey,bg_structure,0.1798,cfrp_delamination,0.1798,0.0038,text_logo,0.1836,plain_texture,0.2221,1,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900046.png,cfrp_delamination,900046,severe,surf_cfrp,light_direct,cam_macro,bg_space,0.1826,solar_damage,0.2180,-0.0355,cartoon,0.1744,plain_texture,0.1846,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900047.png,cfrp_delamination,900047,severe,surf_cfrp,light_direct,cam_inspect,bg_stars,0.2496,cfrp_delamination,0.2496,0.0034,cartoon,0.1877,plain_texture,0.2763,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900048.png,cfrp_delamination,900048,moderate,surf_cfrp,light_led,cam_inspect,bg_space,0.1622,perforation,0.2579,-0.0957,person,0.1895,plain_texture,0.1914,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900049.png,cfrp_delamination,900049,moderate,surf_cfrp,light_grazing,cam_oblique,bg_stars,0.1652,cfrp_delamination,0.1652,0.0052,cartoon,0.1791,plain_texture,0.2106,1,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900050.png,cfrp_delamination,900050,minor,surf_cfrp,light_albedo,cam_survey,bg_structure,0.1964,solar_damage,0.2235,-0.0270,moon_terrain,0.1866,plain_texture,0.2057,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900051.png,cfrp_delamination,900051,moderate,surf_cfrp,light_glint,cam_survey,bg_earth,0.2350,perforation,0.2603,-0.0253,moon_terrain,0.2048,plain_texture,0.1985,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900052.png,cfrp_delamination,900052,minor,surf_cfrp,light_direct,cam_oblique,bg_stars,0.2191,petaling,0.2441,-0.0250,cartoon,0.1862,plain_texture,0.2047,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900053.png,cfrp_delamination,900053,minor,surf_cfrp,light_direct,cam_survey,bg_stars,0.2106,spallation,0.2114,-0.0008,moon_terrain,0.1765,plain_texture,0.2549,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900054.png,cfrp_delamination,900054,moderate,surf_cfrp,light_glint,cam_oblique,bg_space,0.2358,perforation,0.2795,-0.0437,cartoon,0.1714,plain_texture,0.1810,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900055.png,cfrp_delamination,900055,moderate,surf_cfrp,light_grazing,cam_macro,bg_structure,0.1876,spallation,0.2003,-0.0127,moon_terrain,0.1843,plain_texture,0.2619,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900056.png,cfrp_delamination,900056,minor,surf_cfrp,light_glint,cam_oblique,bg_earth,0.1988,melt_splash,0.2360,-0.0373,moon_terrain,0.1964,plain_texture,0.2532,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900057.png,cfrp_delamination,900057,minor,surf_cfrp,light_direct,cam_macro,bg_space,0.2353,melt_splash,0.2538,-0.0185,moon_terrain,0.1895,plain_texture,0.2540,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900058.png,cfrp_delamination,900058,severe,surf_cfrp,light_albedo,cam_oblique,bg_space,0.2222,cfrp_delamination,0.2222,0.0018,moon_terrain,0.1938,plain_texture,0.2680,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900059.png,cfrp_delamination,900059,severe,surf_cfrp,light_grazing,cam_macro,bg_structure,0.2076,melt_splash,0.2158,-0.0082,moon_terrain,0.1860,plain_texture,0.2455,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900060.png,cfrp_delamination,900060,moderate,surf_cfrp,light_led,cam_oblique,bg_earth,0.2356,perforation,0.2557,-0.0200,moon_terrain,0.1861,plain_texture,0.1891,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900061.png,cfrp_delamination,900061,severe,surf_cfrp,light_led,cam_macro,bg_stars,0.1861,cfrp_delamination,0.1861,0.0057,text_logo,0.1715,plain_texture,0.2156,1,0,1,1,1
output,cfrp_delamination/cfrp_delamination_900062.png,cfrp_delamination,900062,minor,surf_cfrp,light_grazing,cam_oblique,bg_structure,0.1891,melt_splash,0.1926,-0.0036,cartoon,0.1723,plain_texture,0.2721,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900063.png,cfrp_delamination,900063,severe,surf_cfrp,light_direct,cam_macro,bg_structure,0.2681,cfrp_delamination,0.2681,0.0046,moon_terrain,0.1976,plain_texture,0.2265,1,0,0,1,1
output,cfrp_delamination/cfrp_delamination_900064.png,cfrp_delamination,900064,moderate,surf_cfrp,light_grazing,cam_survey,bg_earth,0.1489,perforation,0.2068,-0.0579,person,0.1768,device,0.1731,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900065.png,cfrp_delamination,900065,minor,surf_cfrp,light_albedo,cam_macro,bg_structure,0.2127,cfrp_delamination,0.2127,0.0130,cartoon,0.1772,plain_texture,0.1970,1,0,0,1,1
output,cfrp_delamination/cfrp_delamination_900066.png,cfrp_delamination,900066,severe,surf_cfrp,light_grazing,cam_macro,bg_space,0.1832,melt_splash,0.1865,-0.0033,moon_terrain,0.1763,plain_texture,0.2486,0,0,1,0,1
output,cfrp_delamination/cfrp_delamination_900067.png,cfrp_delamination,900067,severe,surf_cfrp,light_led,cam_oblique,bg_stars,0.1454,nominal,0.1775,-0.0321,cartoon,0.1910,plain_texture,0.2018,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900068.png,cfrp_delamination,900068,minor,surf_cfrp,light_glint,cam_survey,bg_earth,0.2530,cfrp_delamination,0.2530,0.0149,cartoon,0.1701,plain_texture,0.1930,1,0,0,1,1
output,cfrp_delamination/cfrp_delamination_900069.png,cfrp_delamination,900069,severe,surf_cfrp,light_led,cam_oblique,bg_structure,0.2459,cfrp_delamination,0.2459,0.0041,cartoon,0.1615,plain_texture,0.1959,1,0,0,1,1
output,cfrp_delamination/cfrp_delamination_900070.png,cfrp_delamination,900070,moderate,surf_cfrp,light_direct,cam_macro,bg_stars,0.2407,melt_splash,0.2459,-0.0052,moon_terrain,0.1789,plain_texture,0.2095,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900071.png,cfrp_delamination,900071,moderate,surf_cfrp,light_glint,cam_macro,bg_stars,0.2674,cfrp_delamination,0.2674,0.0043,moon_terrain,0.1766,plain_texture,0.2137,1,0,0,1,1
output,cfrp_delamination/cfrp_delamination_900072.png,cfrp_delamination,900072,severe,surf_cfrp,light_led,cam_macro,bg_earth,0.1840,melt_splash,0.2262,-0.0422,moon_terrain,0.2151,plain_texture,0.2517,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900073.png,cfrp_delamination,900073,moderate,surf_cfrp,light_led,cam_survey,bg_earth,0.2262,melt_splash,0.2522,-0.0260,cartoon,0.1808,plain_texture,0.1946,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900074.png,cfrp_delamination,900074,minor,surf_cfrp,light_albedo,cam_macro,bg_space,0.2317,microcrater_field,0.2410,-0.0093,moon_terrain,0.2328,plain_texture,0.2608,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900075.png,cfrp_delamination,900075,moderate,surf_cfrp,light_led,cam_macro,bg_earth,0.2012,melt_splash,0.2178,-0.0166,cartoon,0.2024,plain_texture,0.2442,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900076.png,cfrp_delamination,900076,severe,surf_cfrp,light_grazing,cam_oblique,bg_structure,0.2048,melt_splash,0.2533,-0.0485,moon_terrain,0.2130,plain_texture,0.2370,0,1,1,0,1
output,cfrp_delamination/cfrp_delamination_900077.png,cfrp_delamination,900077,minor,surf_cfrp,light_glint,cam_inspect,bg_earth,0.2190,cfrp_delamination,0.2190,0.0009,cartoon,0.1838,plain_texture,0.1682,1,0,0,1,1
output,cfrp_delamination/cfrp_delamination_900078.png,cfrp_delamination,900078,moderate,surf_cfrp,light_albedo,cam_survey,bg_space,0.2440,perforation,0.2866,-0.0427,moon_terrain,0.1826,plain_texture,0.2303,0,0,0,0,1
output,cfrp_delamination/cfrp_delamination_900079.png,cfrp_delamination,900079,moderate,surf_cfrp,light_grazing,cam_macro,bg_stars,0.2050,melt_splash,0.2148,-0.0099,moon_terrain,0.1901,plain_texture,0.2560,0,0,1,0,1
